"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20a","BPC20b","BPC20c","BPC21a","BPC21b","BPC21c","BPC22a","BPC22b","BPC22c","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","BPC20","BPC21","BPC22","BPC23","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","county_fips","demGender","wts"
"R_7CQ0mjsi35RQMSb",1,"01985",5,5,1,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,6,3,4,5,5,5,4,4,NA,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,4,2,3,4,2,4,4,4,2,3,4,2,2,5,1,1,1,1,2,3,3,1,2,1,1,1,1,NA,NA,NA,4,NA,NA,2,4,2,2,1,2,5,4,1,4,1,1,6,2,1,2,2,2,1,1,2,25009,2,0.10292515899652288
"R_5CCkhgNgW8gnRw9",1,"99352",1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,3,6,4,5,3,3,3,5,NA,5,4,5,5,5,3,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,2,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,3,2,3,2,2,2,2,3,2,2,3,2,4,2,2,2,2,2,1,4,4,2,3,2,1,2,1,NA,NA,NA,4,NA,NA,2,6,1,2,2,4,2,2,2,1,4,1,5,2,1,1,2,2,2,4,2,53005,1,1.0109256680736465
"R_7cwmP77dI84Fq2W",1,"53546",5,5,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,2,4,5,2,5,5,5,5,NA,5,5,5,5,5,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,NA,NA,1,NA,NA,3,NA,NA,4,NA,NA,2,1,3,1,3,1,1,1,2,1,3,2,4,4,2,1,3,4,1,4,4,3,5,3,1,1,1,NA,NA,NA,1,NA,2,1,6,1,2,2,4,4,2,4,2,2,1,7,2,1,2,2,2,2,1,1,55105,1,0.02913619197164083
"R_7ANGKIydLHy3XXl",1,"63703",3,3,4,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,4,1,1,1,1,3,NA,3,3,3,2,4,3,1,1,2,2,1,1,2,2,2,2,1,2,2,6,2,1,NA,NA,3,NA,NA,1,NA,NA,1,NA,NA,3,1,1,1,1,1,1,2,5,3,1,1,2,3,1,3,1,1,3,2,3,3,1,2,2,1,1,NA,NA,1,NA,5,NA,2,2,8,2,2,2,3,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,29031,2,0.5249403599823058
"R_3kLm42yTzxMGxsU",1,"15033",5,5,5,5,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,5,4,2,4,2,4,3,NA,3,2,4,2,3,4,2,2,2,2,2,1,2,2,2,2,4,1,4,2,2,3,3,NA,NA,2,NA,NA,2,NA,NA,5,NA,NA,3,2,2,3,3,1,3,5,2,2,3,2,4,1,3,2,2,5,1,1,1,3,5,2,1,1,1,NA,NA,NA,4,NA,NA,1,7,2,2,2,4,1,4,2,4,1,1,3,2,1,2,2,2,2,4,2,42125,1,0.3745061192324173
"R_58J42lN50E8jLuK",1,"19153",4,5,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,3,3,2,NA,3,3,3,3,3,3,4,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,3,3,1,1,2,2,2,1,1,1,1,1,1,3,3,2,3,2,1,1,NA,NA,1,NA,1,NA,2,1,1,2,2,1,2,1,4,1,4,1,1,4,2,1,2,2,2,1,4,NA,42101,1,0.4139732576107645
"R_70u6OLwNQHz2dug",1,"64050",1,3,1,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,5,3,6,5,2,4,4,3,NA,3,4,3,3,3,3,4,1,2,2,2,2,2,2,2,2,2,4,6,6,6,3,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,5,5,5,5,5,3,5,5,3,5,1,2,4,4,1,1,1,1,2,4,4,3,6,2,1,1,1,NA,NA,NA,1,NA,1,2,6,2,2,2,4,4,2,2,1,2,1,5,2,1,2,2,2,2,1,2,29095,2,0.35858009098935667
"R_1WZPmLY3msXTCP3",1,"92882",1,1,1,3,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,3,2,4,2,1,1,1,NA,1,4,5,5,5,5,3,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,1,3,2,2,2,3,4,1,3,4,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,NA,1,NA,1,1,1,NA,2,5,2,2,1,2,1,4,1,4,4,2,NA,2,1,2,2,2,2,1,2,6065,1,1.9890683632389
"R_1HT8Ahwq5dnjXJY",1,"30274",5,2,5,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,3,NA,4,4,3,4,3,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,5,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,1,1,2,1,2,1,2,1,2,1,4,1,1,4,1,1,1,2,1,3,4,1,1,1,1,1,NA,NA,1,NA,5,NA,2,2,6,2,1,1,1,4,1,1,1,3,1,5,2,1,2,1,2,2,1,1,13063,1,0.6586430050481263
"R_1d66JSrzVRHhUBd",1,"20906",1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,3,3,2,4,3,3,5,NA,3,3,3,3,5,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,5,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,2,5,5,3,2,5,4,1,1,5,5,2,3,5,1,1,1,1,2,1,2,1,2,2,3,3,1,NA,NA,NA,1,NA,2,2,3,2,2,2,3,5,4,1,4,3,1,4,2,1,2,2,2,2,1,NA,24031,2,1.3361423041078218
"R_6ShklFzJJJdGc37",1,"74834",4,2,4,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,5,3,6,5,5,3,3,3,NA,3,3,3,3,3,3,4,2,1,2,2,2,2,2,2,2,2,3,3,2,3,3,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3,3,3,3,4,3,3,3,3,3,3,1,1,4,1,1,1,1,2,4,4,1,2,1,1,2,1,NA,NA,NA,4,NA,NA,3,6,2,1,1,1,4,1,1,1,3,1,5,2,1,1,1,2,2,1,2,40081,2,0.8936128007060219
"R_1CmphhxgjHf425z",1,"63965",2,3,4,4,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,4,6,2,3,3,3,NA,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,4,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,1,3,3,1,1,2,1,2,NA,NA,1,NA,1,NA,2,3,1,1,2,2,4,1,4,2,4,2,1,1,2,1,2,2,2,2,1,NA,29035,1,0.5272772888698178
"R_3KoQ9TgZuu2Rrgn",1,"85022",2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,3,6,6,5,3,3,3,NA,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,6,2,2,3,2,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,5,1,1,1,1,1,1,2,5,3,2,2,1,1,1,1,1,2,4,4,1,2,2,1,1,1,NA,NA,NA,1,NA,2,1,1,2,2,1,2,1,1,1,2,4,1,5,1,1,2,2,2,2,1,NA,4013,2,0.10731057569224146
"R_1F9Pbj3mBqQtgfq",1,"80249",1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,4,4,4,3,3,3,3,NA,3,3,3,3,3,3,1,2,2,2,2,2,1,2,2,2,4,4,4,4,3,5,5,NA,NA,3,NA,NA,4,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,5,1,5,3,4,2,1,1,1,2,3,2,1,2,NA,NA,1,NA,2,1,NA,2,5,2,2,NA,NA,1,4,4,4,4,1,4,2,1,2,2,2,1,4,2,8031,1,0.7703949922075862
"R_3DvDyNvk99icJ8d",1,"33126",4,3,2,3,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,NA,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,2,1,2,2,1,2,2,1,2,2,2,2,4,1,2,2,2,2,2,1,2,2,4,2,2,1,1,1,NA,NA,1,NA,2,1,1,2,2,2,4,1,2,2,2,3,2,NA,2,1,2,2,2,2,1,NA,12086,2,9.944572332640705e-7
"R_6gnW1uFxSvIwduV",1,"93230",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,3,6,6,5,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,5,NA,5,NA,NA,5,NA,NA,5,NA,NA,5,NA,5,5,5,5,5,5,5,5,5,5,5,2,4,2,5,5,5,5,1,2,2,2,3,2,1,1,1,1,NA,NA,4,NA,NA,2,7,2,2,2,4,2,4,4,4,4,1,6,2,1,2,2,2,2,1,2,6031,1,1.419243172020227e-7
"R_5rG47CeFF9Qj8Sa",1,"54601",3,4,3,3,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,6,6,5,5,5,5,5,NA,5,5,5,5,5,7,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,5,5,NA,NA,2,NA,NA,5,NA,NA,5,NA,NA,5,3,5,3,5,5,5,1,5,2,3,1,1,5,5,2,5,5,2,2,2,1,2,NA,1,1,1,NA,NA,NA,5,NA,2,3,8,2,1,1,1,5,1,4,1,2,1,4,2,1,2,1,2,1,1,2,55063,2,0.15726710846128777
"R_5EFhfs5IOsL10Zy",1,"07712",3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,3,2,2,4,2,1,1,4,NA,4,1,4,2,3,3,2,2,2,2,2,2,1,2,1,2,2,4,2,3,4,2,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,4,1,4,1,2,2,3,2,2,5,3,2,4,1,1,1,1,1,1,1,1,3,5,1,1,1,NA,NA,1,NA,1,NA,2,1,2,2,2,2,4,1,2,2,2,1,1,1,2,1,1,2,2,2,4,NA,34025,1,0.738187247818579
"R_6kwWquubC0dRi0x",1,"71801",5,3,2,1,4,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,4,6,3,3,2,2,NA,3,2,2,2,4,3,2,1,2,2,2,2,1,1,2,2,2,3,4,5,6,1,2,NA,2,NA,NA,1,NA,NA,5,NA,NA,2,NA,1,2,1,3,2,2,2,2,3,2,1,1,2,3,2,1,5,2,1,2,2,1,1,3,1,1,NA,NA,1,NA,4,NA,NA,1,7,2,1,1,2,3,4,4,4,3,2,NA,2,1,2,1,2,1,1,2,5057,1,0.1977265079747607
"R_6t7EwSSz55AUtDb",1,"11101",1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,3,5,5,4,4,2,4,5,NA,5,4,5,5,5,5,2,1,2,2,2,1,2,2,2,2,6,3,2,2,3,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3,4,2,4,3,4,3,4,3,4,3,2,3,1,1,1,1,1,2,1,2,1,2,1,3,2,1,NA,NA,NA,3,NA,NA,1,1,2,2,2,3,1,1,1,1,1,1,1,2,4,2,2,2,2,1,NA,36081,2,0.415913596065119
"R_3CpGrz5hxKnEzgA",1,"49424",3,2,2,3,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,4,2,3,6,3,4,2,2,5,NA,4,5,3,4,4,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,NA,2,NA,NA,2,NA,NA,2,NA,NA,2,NA,2,1,3,3,2,2,2,1,1,2,3,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,NA,NA,NA,5,NA,2,2,1,2,2,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,NA,26139,2,1.818751931838026
"R_7AXoq0c2MDPEtYf",1,"49849",3,4,4,4,4,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,4,2,4,4,4,NA,4,4,4,4,4,4,2,1,1,2,2,1,1,2,1,2,2,2,2,2,3,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,4,2,3,1,4,4,1,1,3,4,1,2,4,1,1,1,1,1,3,4,1,1,1,1,1,1,NA,NA,NA,3,NA,NA,1,6,1,1,1,2,4,1,1,1,2,1,6,2,1,2,1,2,2,1,1,26103,1,0.06433059760032098
"R_1p4LdEVxFKU1e3R",1,"31636",1,2,1,4,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,3,4,5,3,2,2,2,NA,2,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,4,5,5,3,2,3,NA,2,NA,NA,1,NA,NA,3,NA,NA,2,NA,5,2,1,5,1,3,1,1,2,1,1,2,4,6,2,1,3,2,2,1,2,3,6,2,1,1,1,NA,NA,NA,1,NA,2,3,1,2,2,2,4,6,2,2,4,3,1,4,2,1,1,2,1,1,1,NA,13185,2,1.4033078322057426
"R_3MEdDMAIZf01qhQ",1,"55441",5,1,1,3,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,4,6,5,2,2,4,2,3,NA,4,4,2,3,2,7,2,2,2,2,2,2,2,2,2,1,2,3,3,3,1,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,3,4,4,4,2,4,4,3,2,4,4,1,2,1,1,1,1,1,1,4,4,1,1,1,3,3,1,NA,NA,NA,1,NA,2,2,6,2,1,1,2,1,1,1,1,2,1,5,2,1,1,1,2,2,1,2,27053,1,1.172498932909177
"R_3XLLxh5M3qAz0Nb",1,"19606",2,3,3,4,4,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,4,1,5,2,5,5,5,5,NA,5,5,5,5,5,6,1,1,2,2,1,2,1,1,2,2,1,2,2,2,5,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,1,2,3,1,3,3,2,1,3,2,1,2,5,1,1,1,1,2,4,4,2,4,2,2,1,1,NA,NA,NA,1,NA,2,2,6,2,1,1,2,5,1,1,1,1,1,5,2,1,2,1,2,1,1,2,42011,2,0.7099985222995483
