"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20","BPC20a","BPC20b","BPC20c","BPC21","BPC21a","BPC21b","BPC21c","BPC22","BPC22a","BPC22b","BPC22c","BPC23","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","county_fips","demGender","wts"
"R_3DO8Xac3Qco0cZr",1,"07111",3,3,3,3,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,6,6,3,3,3,3,NA,3,3,3,3,3,3,6,2,2,2,1,2,2,2,2,2,2,6,6,6,6,2,3,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,2,3,3,5,3,5,5,5,5,5,5,2,3,1,2,3,3,2,4,NA,1,1,NA,NA,1,NA,5,NA,2,1,7,2,2,2,3,1,4,4,4,1,1,6,2,1,2,2,2,2,1,2,34013,2,0.3410763293344384
"R_5QGst3zgGYYp2XQ",1,"78040",3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,5,3,2,1,2,2,NA,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,3,4,1,3,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,5,5,NA,NA,1,1,2,1,1,2,2,1,4,2,2,2,4,6,2,2,2,2,4,3,1,1,1,1,NA,NA,1,NA,1,1,6,1,2,2,4,6,4,4,4,3,1,3,1,1,2,2,1,1,3,1,48479,2,7.69859726403751e-8
"R_1qh1dpwCOjEixei",1,"49068",1,2,2,3,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,5,3,5,5,2,3,3,3,2,NA,3,5,3,2,1,4,2,2,2,2,2,2,1,2,2,2,3,1,1,1,1,2,1,NA,1,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1,1,3,1,3,2,4,2,3,3,3,2,3,4,2,3,3,1,2,2,1,1,1,NA,NA,NA,1,NA,1,3,6,2,2,2,3,4,4,4,4,2,1,5,2,1,2,2,2,2,1,1,26025,2,0.03700630685037433
"R_7T0XlLVieCS7lGF",1,"89121",5,5,5,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,6,6,5,3,3,3,3,NA,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,3,3,1,2,1,1,1,1,NA,NA,NA,1,NA,1,3,6,2,2,1,1,4,1,1,1,4,1,6,2,1,2,2,2,2,1,1,32003,2,0.3836827673192518
"R_3MMclclhXZr5Ljj",1,"77901",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,6,6,5,1,1,1,1,NA,1,1,1,1,1,7,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,5,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,4,4,4,4,4,4,4,4,4,4,4,2,5,3,2,3,3,3,6,3,1,1,1,1,NA,NA,1,NA,2,3,6,2,2,NA,NA,3,4,4,4,3,2,NA,2,1,1,2,2,2,1,1,48469,2,2.1430942768811268e-7
"R_6YLe6tSabuBd66t",1,"39475",1,3,2,3,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,6,6,3,3,3,3,3,NA,3,3,3,5,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,4,NA,NA,4,2,NA,NA,2,4,NA,NA,4,4,NA,NA,4,1,1,1,1,3,1,2,3,5,1,4,2,4,1,2,4,4,3,6,2,1,1,1,NA,NA,NA,1,NA,2,3,6,1,2,2,4,1,2,2,2,3,1,5,2,1,1,2,2,2,4,2,28073,2,1.837745084378144
"R_6jTDA1PJESboQxj",1,"95758",2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,3,3,4,2,2,2,2,NA,2,4,2,4,2,4,2,2,1,1,1,2,2,2,2,2,2,3,3,3,3,2,2,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,1,1,2,2,2,2,2,1,1,2,3,2,3,1,2,2,2,3,6,2,2,2,NA,NA,NA,1,1,NA,2,2,4,2,2,2,3,1,4,2,4,4,1,1,2,1,1,2,2,1,1,2,6067,2,1.2123852123846572
"R_7zupA7HPqT4kiih",1,"55330",1,2,3,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,5,5,5,4,4,2,NA,2,4,3,5,3,3,2,2,1,2,2,1,1,1,2,2,2,2,3,3,3,3,4,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,2,3,1,4,4,3,2,4,2,1,2,5,2,4,4,1,2,1,1,1,1,NA,NA,NA,1,NA,2,3,6,2,1,1,2,5,1,1,1,2,1,5,2,1,2,1,2,2,1,2,27141,2,0.38219216408281026
"R_3xfYYpLur8xv3Md",1,"30662",4,5,4,4,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,3,6,6,5,3,3,3,NA,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,2,2,6,6,6,6,5,5,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,1,5,5,5,5,4,4,5,4,4,3,2,4,4,2,3,4,3,6,3,1,1,1,NA,NA,NA,5,NA,1,3,7,2,2,2,4,4,2,2,2,3,2,NA,2,1,1,2,2,2,4,1,13119,2,1.111666818447615
"R_66hik8gGbzlAmrJ",1,"11784",2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,6,3,6,2,1,2,2,2,2,NA,2,1,1,1,2,6,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,NA,NA,1,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,3,3,6,3,1,1,1,NA,NA,NA,5,NA,2,2,4,2,1,2,4,2,2,2,2,1,1,6,2,1,2,1,2,2,1,1,36103,2,0.1321846019510468
"R_3XnUBTFMzf7LmGR",1,"93306",5,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,2,6,6,5,3,2,3,NA,3,3,3,3,3,3,7,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,5,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,1,5,1,2,3,4,1,2,2,1,1,NA,NA,NA,1,5,NA,2,3,6,2,1,NA,NA,1,4,4,4,4,1,6,2,1,1,1,2,2,1,2,6029,2,2.0237641209395347
"R_7fIwlSJuAVASgAu",1,"60942",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,4,4,4,3,3,3,3,NA,3,3,3,3,3,7,2,2,2,2,2,2,2,2,2,1,3,3,3,3,5,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,1,2,2,1,1,2,1,1,1,1,NA,NA,1,NA,1,3,7,2,2,NA,NA,1,4,4,4,2,1,6,2,1,2,2,2,2,4,1,17183,1,1.6627777717843413e-8
"R_5qqzxalwvR0ZuMB",1,"13208",5,1,2,5,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,4,4,5,4,5,5,5,5,NA,5,5,5,5,5,7,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,2,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,NA,NA,2,3,2,2,2,3,2,1,4,4,5,4,2,5,1,2,3,3,2,4,NA,1,1,NA,NA,NA,1,1,NA,2,2,4,1,2,NA,NA,1,3,3,3,1,1,6,2,1,2,2,2,2,4,2,36067,2,0.23155172794045475
"R_7qag5fuGx4nUt0T",1,"11570",1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,2,6,6,3,5,4,5,NA,4,3,4,5,3,3,3,2,2,1,2,2,2,1,2,2,2,4,4,4,3,2,3,2,2,NA,NA,4,4,NA,NA,2,2,NA,NA,4,4,NA,NA,2,2,3,4,3,2,1,2,1,3,4,2,1,4,1,1,1,1,1,1,3,1,NA,NA,1,NA,1,NA,2,2,7,2,2,1,1,4,4,1,4,1,1,6,2,4,2,2,2,2,1,2,36059,1,0.8405790454029978
"R_35AgBbDUg87LdJG",1,"23434",1,1,1,5,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,5,5,4,3,3,3,3,NA,3,3,3,3,3,3,2,2,1,2,2,1,2,2,2,2,3,3,3,3,3,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,NA,NA,1,NA,1,NA,1,1,1,2,1,1,1,1,1,1,1,3,1,6,2,1,2,1,2,2,1,NA,51800,1,0.5747421785640155
"R_57JXRspwYRF9km0",1,"81003",1,2,5,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,5,5,4,4,4,4,NA,4,4,4,4,4,4,1,2,2,1,2,2,2,1,1,2,2,3,3,3,3,1,1,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,3,1,2,1,2,1,NA,1,NA,1,1,NA,2,1,3,2,1,1,2,1,1,1,1,4,1,6,2,1,1,1,2,1,4,NA,8101,2,9.186221775870601
"R_1pkfikjtjGPvZe1",1,"32351",3,2,3,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,3,6,3,5,3,3,3,NA,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,6,3,3,6,5,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,2,2,2,1,2,2,1,1,NA,1,1,NA,1,NA,1,3,3,2,1,NA,NA,5,1,1,4,3,1,6,2,1,2,1,2,1,4,NA,12039,2,1.6092284060970443
"R_5qwB4e5DWIqkTkF",1,"27288",1,1,2,1,5,1,2,1,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,3,1,3,4,2,3,2,2,2,NA,4,3,3,2,2,4,2,1,2,1,2,2,1,2,2,2,3,3,4,4,2,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,3,3,3,3,2,3,3,2,3,3,2,2,3,2,3,4,1,2,2,1,1,1,NA,NA,NA,5,NA,1,3,6,2,2,1,2,3,4,1,1,3,1,4,2,1,1,2,2,2,3,2,37157,2,0.2541599103133215
"R_7D0OLJFj01f3phD",1,"10473",5,5,3,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,6,3,3,5,2,2,1,1,3,NA,5,1,3,3,4,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,1,2,2,3,2,4,2,3,3,2,2,7,2,3,3,1,2,1,3,2,1,1,NA,NA,1,NA,2,1,6,2,2,1,2,7,1,1,1,1,1,1,1,1,2,2,2,1,1,2,36005,2,7.894733851250314e-7
"R_1k2muZNG3Ar6WV8",1,"44105",1,3,3,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,4,4,2,4,1,1,NA,2,5,3,4,2,4,3,1,1,2,1,1,1,2,2,2,2,2,3,3,3,2,2,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,2,2,2,3,3,3,2,2,3,4,3,2,4,1,1,3,4,2,3,2,2,1,1,NA,NA,NA,1,NA,1,2,1,1,2,2,4,1,2,2,2,2,1,6,1,1,2,2,2,2,1,NA,39035,1,0.23517147056756157
"R_3bYjurihmoj6g5r",1,"32822",4,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,5,2,4,3,3,3,1,2,5,NA,2,4,2,4,2,3,2,2,1,2,2,2,2,2,2,2,3,4,4,3,3,2,3,NA,3,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2,2,2,2,3,2,3,3,3,3,2,1,2,3,2,1,2,1,2,2,2,1,1,1,NA,NA,5,NA,2,2,1,2,1,1,2,3,1,1,2,3,1,4,2,1,2,1,2,1,1,NA,12095,2,3.901412283762735e-7
"R_71uDaNWCanM1Due",1,"85711",5,5,5,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,2,3,1,1,2,1,1,1,1,NA,NA,4,NA,NA,1,1,2,1,1,1,2,1,1,1,4,1,6,2,1,1,1,2,2,1,NA,4019,1,4.7180293240736755e-7
"R_3DUjQlCJSJ07sBp",1,"29108",5,4,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,1,4,3,3,1,1,NA,4,5,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,3,4,3,1,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,3,3,NA,NA,1,2,1,1,5,1,1,2,2,2,1,2,4,1,2,3,3,3,6,3,1,1,1,NA,NA,NA,4,NA,NA,3,6,2,2,2,4,1,4,2,2,3,2,NA,2,1,1,2,2,2,4,2,45071,2,1.111666818447615
"R_5Y6WDvnZiYQsmXf",1,"15211",2,3,4,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,3,5,4,4,5,4,4,NA,3,3,2,5,4,5,2,2,2,2,2,2,1,2,2,2,3,2,4,3,2,2,2,2,NA,NA,2,2,NA,NA,1,1,NA,NA,1,1,NA,NA,3,5,3,2,4,1,4,2,2,2,2,1,3,6,2,1,1,2,4,NA,1,1,NA,NA,1,NA,5,NA,2,3,7,2,1,2,3,6,4,4,4,1,2,NA,1,4,2,1,2,2,4,2,42003,2,0.2647662536436149
